ID,AnnualIncome,EmploymentStatus,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,Experience,ApplicationDate,Monthlyincome,Monthlyloanpyament,Totaldebttoincomeratio
B8953,24653,Employed,48,3,353,3,0,1,3,358,8827,52823,0,31,590,Associate,43803,Single,Own,11.7,1,Home,26,5166,61650,5,26.33,58.0,13.0,2021-11-20,2054.4166666666665,1485.063212284739,89.46886199414622
B8954,95587,Employed,84,2,571,2,0,0,27,800,18431,307044,1,31,559,High School,19231,Married,Mortgage,17.9,3,Home,20,2696,325475,7,28.33,33.0,6.0,2021-11-21,7965.583333333333,528.4436357572381,13.802424627916826
B8955,60582,Employed,60,3,304,3,0,1,14,4840,23351,128387,0,46,524,Associate,35863,Married,Rent,4.41,0,Auto,25,1776,151738,5,28.49,55.0,24.0,2021-11-22,5048.5,1127.2492427051498,28.34998995157274
B8956,53769,Employed,60,0,510,1,0,0,20,2378,35674,35346,0,38,606,High School,42888,Divorced,Own,3.69,2,Debt Consolidation,28,340,71020,5,26.3,55.0,13.0,2021-11-23,4480.75,1291.7149552954832,40.21012007577935
B8957,30314,Employed,120,2,248,3,0,0,20,108,10382,5547,0,34,493,Bachelor,23283,Single,Own,16.3,1,Home,30,2482,15929,2,30.65,58.0,13.0,2021-11-24,2526.1666666666665,624.9888905219356,34.55785012292415
B8958,51679,Unemployed,48,2,658,5,0,0,15,256,16163,188083,0,43,598,High School,25437,Married,Mortgage,17.7,0,Home,18,3901,204246,4,21.09,51.0,16.0,2021-11-25,4306.583333333333,788.9062516889434,33.597544496347304
B8959,33315,Employed,36,1,708,2,0,0,22,424,145659,8884,0,35,616,Associate,15457,Married,Rent,16.6,2,Home,22,3525,90100,6,21.61,55.0,13.0,2021-11-26,2776.25,587.1958152555438,46.652708338785914
B8960,107988,Employed,48,1,224,3,0,0,21,4055,22047,19059,1,53,611,Bachelor,12889,Divorced,Mortgage,13.3,0,Home,25,13989,41106,7,20.77,36.0,32.0,2021-11-27,8999.0,397.5240828143291,6.906590541330472
B8961,95649,Employed,96,0,206,5,0,0,17,1900,7627,17585,0,28,533,Master,13626,Married,Own,2.66,0,Auto,18,3157,25212,4,31.5,57.0,6.0,2021-11-28,7970.75,390.1074986085061,7.4786876844526065
B8962,42691,Self-Employed,60,0,489,3,0,0,20,397,1883,11532,0,37,585,High School,12418,Single,Rent,2.11,2,Auto,22,2449,13415,4,20.24,54.0,14.0,2021-11-29,3557.5833333333335,330.6615392188925,23.039840881278746
B8963,36261,Employed,72,0,722,6,0,0,1,1022,19895,24516,0,23,544,Master,70787,Married,Own,3.06,1,Home,38,4665,44411,5,27.59,55.0,1.0,2021-11-30,3021.75,2020.823326918207,90.76936632475244
B8964,71176,Employed,72,3,188,5,0,0,17,444,38425,25512,0,35,573,High School,26484,Married,Mortgage,307.0,2,Other,19,20423,63937,5,24.73,54.0,14.0,2021-12-01,5931.333333333333,709.0226893961703,15.123457728383226
B8965,77767,Employed,12,1,173,3,0,1,28,272,9754,90863,1,19,572,Master,11324,Married,Own,4.92,2,Home,19,1055,100617,4,18.67,47.0,0.0,2021-12-02,6480.583333333333,1041.7984489720823,18.745202190729984
B8966,20689,Employed,60,2,771,3,0,0,22,1226,79577,2296,0,48,612,High School,11428,Single,Other,38.1,1,Debt Consolidation,20,3227,8449,2,21.34,53.0,27.0,2021-12-03,1724.0833333333333,311.35550865216356,62.77860749106271
B8967,51788,Employed,36,0,250,1,0,0,29,1149,6898,5699,0,49,638,Doctorate,27526,Single,Mortgage,12.1,1,Debt Consolidation,32,3867,12597,6,20.22,50.0,24.0,2021-12-04,4315.666666666667,1026.052957601292,29.56792208854465
B8968,267966,Employed,36,0,469,1,0,0,29,1550,47814,356675,1,49,610,Master,10731,Single,Other,17.4,3,Education,35,5703,404489,4,18.15,33.0,28.0,2021-12-05,22330.5,388.7593135729339,3.841200660858171
B8969,50371,Unemployed,36,2,721,5,0,0,5,3596,30785,217930,0,40,621,High School,31303,Single,Rent,16.0,2,Home,15,1501,248715,5,24.69,49.0,21.0,2021-12-06,4197.583333333333,1239.4752939388309,46.7048570154771
B8970,48252,Employed,48,0,954,2,0,0,29,4050,14889,109387,0,29,509,High School,26840,Married,Rent,34.4,0,Debt Consolidation,20,10776,124276,1,23.84,49.0,9.0,2021-12-07,4021.0,872.6608639594893,45.428024470517016
B8971,66634,Employed,48,2,675,2,0,0,2,2954,2334,43917,0,30,495,Bachelor,21306,Divorced,Other,841.0,1,Auto,28,1949,46251,5,27.91,53.0,8.0,2021-12-08,5552.833333333333,741.4630228848791,25.50883374046065
B8972,45057,Employed,36,3,299,1,0,0,26,7965,14778,81849,1,58,598,Bachelor,12940,Married,Other,120.0,3,Debt Consolidation,21,1154,96627,7,16.77,38.0,37.0,2021-12-09,3754.75,459.8664473998558,20.210838202273276
B8973,92488,Employed,48,2,198,4,0,0,27,1044,31479,36931,1,57,574,Bachelor,7082,Single,Mortgage,6.34,1,Debt Consolidation,14,6354,68410,6,21.37,38.0,35.0,2021-12-10,7707.333333333333,220.71088476318866,5.432629765113598
B8974,55957,Employed,36,0,338,0,0,0,25,1753,16859,15181,0,41,604,Associate,22689,Divorced,Mortgage,5.41,0,Auto,20,1154,32040,4,21.46,54.0,20.0,2021-12-11,4663.083333333333,860.1776847641489,25.69496616539448
B8975,84974,Employed,72,0,475,2,0,0,4,1004,26640,3992,0,33,439,Bachelor,51785,Divorced,Mortgage,2.87,0,Home,27,4161,10189,4,33.44,51.0,8.0,2021-12-12,7081.166666666667,1674.5168075025497,30.355404817980315
B8976,23549,Employed,96,5,463,3,0,0,24,4403,27689,107134,0,56,669,Associate,24362,Married,Mortgage,33.4,1,Home,17,7157,134823,3,21.36,42.0,33.0,2021-12-13,1962.4166666666667,531.3121884873788,50.66774071870799
B8977,43975,Employed,108,0,489,3,0,0,7,766,16051,84864,0,31,480,High School,7639,Married,Rent,1.45,0,Debt Consolidation,22,5203,100915,2,35.37,49.0,4.0,2021-12-14,3664.5833333333335,235.37487393876478,19.76690957877243
B8978,54599,Employed,36,2,148,4,0,0,28,403,3850,34841,1,42,580,High School,10815,Married,Mortgage,21.4,1,Debt Consolidation,23,3015,38691,4,21.18,46.0,20.0,2021-12-15,4549.916666666667,408.45604658693776,12.230027214863371
B8979,17944,Employed,36,2,456,2,0,0,18,4031,6651,26848,0,56,541,Associate,17999,Single,Mortgage,2.92,1,Auto,29,9035,33499,7,22.4,58.0,34.0,2021-12-16,1495.3333333333333,691.1201253679733,76.71333874507178
B8980,33560,Employed,36,1,402,2,0,0,6,3459,31703,2784,0,29,567,Associate,38248,Divorced,Own,36.5,1,Other,27,1144,14505,2,22.59,59.0,4.0,2021-12-17,2796.6666666666665,1472.4085168144952,67.02295054163868
B8981,68772,Employed,96,4,299,1,0,0,24,1320,106017,5540,0,49,570,Bachelor,22772,Married,Mortgage,28.6,2,Debt Consolidation,28,1645,49960,8,25.69,54.0,26.0,2021-12-18,5731.0,560.9213538157765,15.00473484236218
B8982,57480,Employed,48,2,755,2,0,0,26,2844,15427,41600,0,46,578,Master,36339,Divorced,Mortgage,1.73,0,Education,21,1318,57027,3,24.9,53.0,25.0,2021-12-19,4790.0,1202.8709885292953,40.87413337221911
B8983,37980,Employed,24,1,630,5,0,0,22,1387,37900,19778,0,39,516,High School,11785,Married,Mortgage,15.8,2,Debt Consolidation,24,5933,57678,3,19.6,51.0,15.0,2021-12-20,3165.0,597.5066712689081,38.78378108274591
B8984,45489,Employed,60,5,236,3,0,0,16,1345,9471,10375,0,28,593,Associate,12850,Single,Other,24.5,0,Auto,33,5382,19846,6,19.79,55.0,5.0,2021-12-21,3790.75,338.94666087634573,15.167095188982278
B8985,31830,Employed,12,2,400,3,0,0,4,1167,17571,16623,0,31,596,High School,13725,Divorced,Rent,3.33,1,Home,21,1882,34194,5,17.76,56.0,12.0,2021-12-22,2652.5,1256.7407753242292,62.45959567669101
B8986,195341,Employed,48,2,233,3,0,1,15,1201,12670,79998,1,43,623,Doctorate,9863,Married,Own,29.4,0,Education,22,6830,92668,6,19.14,42.0,22.0,2021-12-23,16278.416666666666,295.63400257893085,3.2474534434384847
B8987,49701,Employed,36,3,664,1,0,0,26,4219,25815,6638,0,22,522,Bachelor,17815,Married,Rent,5.85,1,Education,25,2290,6509,7,24.88,58.0,0.0,2021-12-24,4141.75,707.1911329957588,33.106564447293025
B8988,52621,Employed,84,2,474,3,1,0,4,5047,29828,19931,0,41,582,Bachelor,44751,Single,Other,36.4,1,Debt Consolidation,25,1295,49759,6,30.16,67.0,16.0,2021-12-25,4385.083333333333,1284.382882066032,40.09918964822483
B8989,21317,Employed,60,4,570,2,0,0,7,263,16263,53753,0,46,630,Bachelor,28563,Married,Mortgage,1.59,1,Home,16,1990,70016,3,21.25,49.0,22.0,2021-12-26,1776.4166666666667,776.7473890586953,75.8125846446702
B8990,34901,Employed,36,0,1047,10,0,0,19,560,57309,8928,0,51,557,High School,35441,Single,Mortgage,39.4,1,Auto,19,964,5831,4,22.44,53.0,30.0,2021-12-27,2908.4166666666665,1361.588431712969,82.81442130757179
B8991,25759,Employed,24,2,335,3,0,0,6,1925,27542,9579,0,23,513,High School,9934,Widowed,Mortgage,17.8,0,Other,23,10105,37121,6,20.05,55.0,2.0,2021-12-28,2146.5833333333335,505.8415834697366,39.1711596010592
B8992,73226,Employed,36,3,472,5,1,1,2,3277,111431,85751,0,55,606,Bachelor,6779,Widowed,Mortgage,20.0,3,Auto,23,977,197182,3,19.22,69.0,31.0,2021-12-29,6102.166666666667,249.24584280985349,11.81950415660864
B8993,52246,Employed,24,3,215,4,1,0,22,1478,14193,72276,0,60,667,Master,26158,Single,Rent,39.8,3,Debt Consolidation,22,1124,86469,7,14.06,60.0,42.0,2021-12-30,4353.833333333333,1256.6625718314922,33.80153669558992
B8994,29458,Employed,24,0,496,4,0,0,16,3745,10190,42723,0,44,620,High School,29535,Single,Rent,4.91,2,Auto,23,4088,52913,6,21.43,51.0,23.0,2021-12-31,2454.8333333333335,1523.9204245190058,82.28340380958676
B8995,36601,Employed,36,0,701,0,1,0,18,3252,44077,8419,0,27,587,Bachelor,8193,Single,Rent,2.09,3,Home,29,1169,26140,7,18.2,63.0,2.0,2022-01-01,3050.0833333333335,297.0192270301527,32.721047852140195
B8996,26879,Employed,36,4,403,1,0,0,27,3746,137590,1921,0,36,558,Bachelor,23365,Single,Rent,5.89,3,Education,20,3092,45835,5,23.5,55.0,13.0,2022-01-02,2239.9166666666665,910.5528706656241,58.6429348115164
B8997,64115,Employed,36,4,201,2,0,0,24,5855,17220,45977,0,39,442,Bachelor,53712,Single,Mortgage,49.8,1,Education,20,4971,63197,6,31.73,53.0,18.0,2022-01-03,5342.916666666667,2331.351211184076,47.39641976793092
B8998,78133,Employed,84,3,683,5,0,0,16,1549,15344,20462,0,43,558,Bachelor,12219,Married,Mortgage,7.9,1,Debt Consolidation,28,1442,35806,6,26.61,53.0,23.0,2022-01-04,6511.083333333333,321.9710304906015,15.43477450742608
B8999,63024,Employed,48,1,499,4,0,0,16,729,50747,9228,0,40,596,High School,20199,Married,Mortgage,6.64,1,Education,37,59246,59975,3,22.98,58.0,16.0,2022-01-05,5252.0,647.1863589295991,21.823807291119554
B9000,89702,Employed,36,1,441,4,0,0,27,1035,28480,103014,1,43,601,Bachelor,12728,Married,Rent,8.84,1,Auto,24,1042,131494,4,22.56,32.0,20.0,2022-01-06,7475.166666666667,489.78319476477276,12.451671464601985
B9001,68653,Employed,60,0,294,3,0,0,19,9844,18731,13618,0,38,598,High School,26641,Married,Rent,13.8,0,Auto,33,547,32349,4,24.17,53.0,16.0,2022-01-07,5721.083333333333,769.0384211895439,18.58106864124587
B9002,26351,Employed,36,1,532,3,0,0,21,1681,43152,64240,0,43,554,Bachelor,14623,Married,Rent,30.5,1,Other,30,2222,107392,4,24.09,58.0,20.0,2022-01-08,2195.9166666666665,574.3932409995565,50.384117839909976
B9003,99104,Unemployed,48,3,353,2,0,0,18,3824,21832,225356,0,34,609,High School,67791,Married,Rent,5.47,0,Debt Consolidation,23,6888,247188,8,27.63,48.0,11.0,2022-01-09,8258.666666666666,2348.3315786750463,32.70905205047279
B9004,60344,Employed,60,0,341,8,0,0,17,2589,4119,76667,0,35,476,High School,18795,Married,Own,17.1,1,Debt Consolidation,30,569,80786,7,26.27,55.0,12.0,2022-01-10,5028.666666666667,565.7392965687468,18.031405871047596
B9005,15000,Employed,48,0,168,2,0,0,1,762,41054,7990,0,33,418,High School,17386,Married,Rent,9.5,1,Debt Consolidation,25,5589,24558,4,30.71,57.0,13.0,2022-01-11,1250.0,633.2000466079318,64.09600372863454
B9006,45200,Employed,60,3,1024,5,1,0,18,2399,13639,197396,0,63,556,Master,10605,Single,Own,14.6,0,Home,19,4710,211035,6,24.8,60.0,43.0,2022-01-12,3766.6666666666665,310.0285467076537,35.41668708073417
B9007,19551,Employed,60,1,293,3,0,0,3,284,17806,15034,0,57,628,High School,13702,Married,Mortgage,30.2,2,Other,20,4633,32840,5,18.82,54.0,33.0,2022-01-13,1629.25,354.0817237286068,39.716539740899606
B9008,65164,Employed,60,0,415,2,0,0,10,1815,5241,23136,1,46,553,Associate,11331,Married,Rent,3.59,0,Auto,20,859,28377,3,21.88,43.0,22.0,2022-01-14,5430.333333333333,312.17729017247177,13.39102492491201
B9009,37060,Self-Employed,48,1,437,3,0,0,2,488,12729,5423,0,55,579,High School,31907,Married,Own,7.36,1,Home,23,1882,2370,9,23.25,64.0,32.0,2022-01-15,3088.3333333333335,1027.0416023665862,47.40555647166496
B9010,50438,Self-Employed,84,1,669,2,0,0,18,972,65498,130064,0,49,614,High School,23454,Married,Mortgage,9.66,1,Auto,35,3311,195562,6,19.31,49.0,28.0,2022-01-16,4203.166666666667,511.1237908929102,28.07701631847996
B9011,157772,Employed,48,2,486,4,0,1,17,723,11257,23935,1,42,562,Bachelor,29906,Single,Rent,1.98,0,Other,26,8258,35192,5,23.34,44.0,18.0,2022-01-17,13147.666666666666,964.1108153275406,11.029415728982638
B9012,107934,Employed,36,0,939,2,0,1,29,1848,7227,278946,1,21,582,Bachelor,25274,Married,Own,19.2,2,Home,29,3616,286173,4,24.62,38.0,0.0,2022-01-18,8994.5,999.817318857256,21.555587513005236
B9013,34932,Employed,24,3,423,7,0,0,28,1311,9837,387154,0,36,586,Doctorate,38008,Married,Rent,3.02,1,Home,27,6595,396991,4,24.71,49.0,11.0,2022-01-19,2911.0,2023.0186405205502,84.02674821437824
B9014,63768,Employed,36,4,88,2,0,0,21,1325,24654,165758,1,35,605,Master,22708,Single,Rent,16.1,1,Debt Consolidation,20,7195,190412,5,23.22,33.0,14.0,2022-01-20,5314.0,881.6262843998754,18.246636891228366
B9015,212635,Employed,36,0,1083,3,0,1,11,507,15485,30809,1,26,599,High School,10959,Single,Rent,16.5,0,Home,19,7861,46294,5,19.92,42.0,5.0,2022-01-21,17719.583333333332,406.8291352682016,8.407811330786757
B9016,17015,Employed,36,0,803,0,0,0,24,2464,31868,6629,0,22,544,High School,10285,Widowed,Mortgage,25.3,2,Debt Consolidation,26,10307,38497,4,25.7,56.0,0.0,2022-01-22,1417.9166666666667,412.7471516919484,85.74179147989057
B9017,93816,Employed,72,2,374,4,0,0,20,776,4740,51043,1,45,591,Associate,27789,Single,Mortgage,37.3,1,Debt Consolidation,22,55007,55783,5,21.64,39.0,21.0,2022-01-23,7818.0,692.3041675830269,13.639091424699755
B9018,46710,Employed,36,2,303,0,0,0,22,4228,13976,64092,1,43,636,Master,8892,Divorced,Mortgage,2.44,1,Home,21,17732,78068,4,17.18,38.0,21.0,2022-01-24,3892.5,317.82119858432486,15.949163740123954
B9019,26057,Employed,60,4,550,2,0,0,2,2506,4132,38181,0,25,564,Associate,22169,Divorced,Other,18.2,0,Home,21,1480,42313,6,24.39,59.0,2.0,2022-01-25,2171.4166666666665,642.7853212500675,54.931204110223014
B9020,126329,Self-Employed,60,0,1222,2,0,0,7,1004,20257,58933,0,31,551,Bachelor,23802,Divorced,Own,7.95,1,Home,16,5565,79190,3,27.73,49.0,9.0,2022-01-26,10527.416666666666,737.2225978886843,18.61066831421464
B9021,41396,Self-Employed,72,1,394,1,1,1,12,1460,18087,18863,0,53,624,Bachelor,21406,Widowed,Mortgage,4.15,1,Auto,25,14222,36950,6,21.54,70.0,30.0,2022-01-27,3449.6666666666665,532.0206476458593,26.843771793773097
B9022,34558,Employed,24,1,224,2,0,0,25,138,11724,169853,0,29,584,High School,12916,Married,Mortgage,40.8,1,Home,17,2970,181577,8,21.52,50.0,7.0,2022-01-28,2879.8333333333335,667.0006061407502,30.939311515970257
B9023,40719,Employed,36,0,891,3,0,0,17,370,41964,159631,0,42,630,Bachelor,19077,Single,Rent,3.05,0,Home,28,1398,201595,2,22.47,51.0,21.0,2022-01-29,3393.25,733.2059320510964,47.86579037946206
B9024,83592,Employed,72,0,450,2,0,0,22,2128,22953,72405,1,37,584,High School,11477,Married,Mortgage,6.12,0,Home,20,5685,95358,6,20.31,44.0,14.0,2022-01-30,6966.0,276.9728108112959,10.436015084859259
B9025,76161,Employed,36,0,343,4,0,0,14,1138,62626,8266,0,46,549,Associate,23181,Married,Mortgage,38.5,0,Debt Consolidation,22,2909,70892,7,23.79,51.0,23.0,2022-01-31,6346.75,906.9027447756486,19.69358718675934
B9026,25494,Employed,36,3,402,7,0,0,16,308,3046,126926,0,29,596,Associate,35684,Divorced,Rent,27.1,0,Debt Consolidation,28,3823,129972,4,22.01,48.0,2.0,2022-02-01,2124.5,1362.9727423066088,83.07708836463209
B9027,53874,Self-Employed,48,2,185,2,0,0,3,640,23056,48217,0,41,534,Associate,26579,Married,Rent,10.4,1,Auto,20,830,71273,8,24.77,55.0,20.0,2022-02-02,4489.5,877.87717125063,23.674733739851433
B9028,44388,Self-Employed,36,0,385,4,0,0,7,478,3717,41146,0,42,511,High School,24670,Married,Rent,29.2,0,Education,34,1448,44863,5,21.34,63.0,21.0,2022-02-03,3699.0,933.7560879030688,35.65169202225112
B9029,87817,Employed,36,1,473,4,0,0,9,267,18951,40247,0,42,531,Master,11420,Married,Mortgage,22.3,1,Debt Consolidation,25,4720,59198,4,27.71,58.0,19.0,2022-02-04,7318.083333333333,470.5847620974727,12.89387834379411
B9030,43722,Employed,24,3,604,4,0,0,16,343,14844,40301,0,40,631,Master,50139,Widowed,Other,22.3,1,Home,16,1204,55145,4,25.15,51.0,19.0,2022-02-05,3643.5,2679.769618712887,90.12679068787943
B9031,108787,Self-Employed,48,4,438,4,1,0,22,8153,30643,9787,0,44,561,Master,31508,Married,Rent,14.7,2,Home,20,321,30860,6,24.85,63.0,24.0,2022-02-06,9065.583333333334,1042.0805242530396,16.326368307827657
B9032,85865,Employed,72,2,296,6,0,1,11,1565,11284,15963,0,66,657,Associate,41004,Married,Own,11.9,0,Education,23,8659,27247,14,24.93,56.0,46.0,2022-02-07,7155.416666666667,1102.7714027172797,19.548426987255986
B9033,35640,Employed,12,1,648,3,0,0,26,604,24423,4200,0,70,598,High School,21468,Single,Mortgage,1.53,2,Debt Consolidation,25,323,19833,3,18.69,54.0,49.0,2022-02-08,2970.0,1975.242623716722,88.3246674652095
B9034,55908,Employed,60,2,212,5,0,0,24,2817,17531,29154,1,32,566,High School,9860,Single,Other,2.85,0,Home,32,3742,46685,1,20.84,41.0,11.0,2022-02-09,4659.0,265.85945470651745,10.256695743861718
B9035,65982,Employed,48,1,333,4,0,0,15,1308,34921,5586,0,18,580,Bachelor,20210,Divorced,Rent,37.8,1,Education,22,11074,21306,5,24.94,58.0,0.0,2022-02-10,5498.5,669.4294200499204,18.230961535871973
B9036,30057,Employed,72,0,307,3,0,0,13,3078,16335,34611,0,47,504,Associate,16210,Married,Other,5.52,0,Home,22,3135,50946,2,26.62,56.0,25.0,2022-02-11,2504.75,452.90254012888187,30.338458533940784
B9037,78903,Employed,12,0,619,5,0,0,24,392,23969,82358,0,42,597,High School,9871,Divorced,Own,24.9,3,Auto,23,2969,106327,2,18.77,50.0,24.0,2022-02-12,6575.25,908.594403624794,23.232491595373467
B9038,52111,Employed,48,3,600,4,0,0,11,1260,10711,78147,0,52,647,Associate,13842,Married,Rent,6.34,0,Auto,18,5937,88858,11,17.77,51.0,29.0,2022-02-13,4342.583333333333,404.94703343270294,23.14168678626861
B9039,22153,Employed,60,0,367,1,0,0,4,454,21327,2409,0,43,610,Bachelor,18253,Married,Mortgage,29.3,0,Home,18,5734,23736,3,17.97,51.0,22.0,2022-02-14,1846.0833333333333,463.2083944663822,44.971339022238915
B9040,15000,Employed,60,0,651,3,1,0,16,1142,15419,8869,0,40,483,High School,7768,Married,Mortgage,21.6,0,Home,20,2686,24288,6,27.15,68.0,18.0,2022-02-15,1250.0,237.89534287126398,71.11162742970112
B9041,224374,Employed,60,4,235,4,0,0,6,360,29124,1064,1,53,638,Doctorate,23853,Single,Other,9.2,1,Home,23,813,22708,5,22.58,36.0,29.0,2022-02-16,18697.833333333332,666.6839359870943,4.822397974740894
B9042,48943,Self-Employed,96,4,450,5,0,0,6,947,36585,417934,0,55,555,Bachelor,27417,Single,Rent,28.5,3,Home,20,831,454519,3,28.56,58.0,32.0,2022-02-17,4078.5833333333335,728.716064832232,28.90013439712887
B9043,39781,Employed,48,2,574,2,0,0,4,12495,6545,20648,0,23,531,High School,16444,Married,Rent,19.6,0,Education,18,2120,27193,5,24.45,57.0,2.0,2022-02-18,3315.0833333333335,540.2036504545854,33.61012494772636
B9044,25423,Unemployed,60,0,375,4,0,0,12,130,19301,40305,0,30,579,Associate,23594,Married,Mortgage,15.0,0,Other,19,6236,59606,6,21.32,60.0,7.0,2022-02-19,2118.5833333333335,642.5514156149706,48.029803671398525
B9045,27620,Employed,36,1,654,4,1,0,6,508,14867,2016,0,38,493,High School,56522,Married,Mortgage,35.7,0,Other,24,16375,16883,1,31.59,68.0,12.0,2022-02-20,2301.6666666666665,2448.935696074772,134.81255739644195
B9046,180402,Employed,72,2,353,2,1,0,5,1034,16519,72152,1,41,506,High School,10420,Married,Own,464.0,0,Home,30,4100,88671,3,28.18,50.0,21.0,2022-02-21,15033.5,301.3543989584629,4.352641759792882
B9047,170969,Employed,36,1,400,1,0,0,22,3072,15289,51902,1,37,585,High School,22592,Single,Rent,30.5,0,Home,22,1687,67191,4,20.31,40.0,13.0,2022-02-22,14247.416666666666,843.1724099733011,8.725598745784097
B9048,19513,Employed,84,1,335,3,0,0,22,755,36359,4928,0,45,494,Bachelor,8899,Married,Rent,2.38,2,Home,26,1655,23671,4,26.63,56.0,25.0,2022-02-23,1626.0833333333333,234.60471297331975,35.02924489150739
B9049,61749,Employed,24,1,197,3,0,0,20,198,9590,98369,1,51,572,Bachelor,11033,Married,Rent,6.34,2,Education,21,2762,107959,4,20.0,37.0,26.0,2022-02-24,5145.75,561.5333905628563,14.740968577230849
B9050,164745,Employed,24,0,798,2,0,0,25,1010,61597,6557,1,60,658,High School,14546,Single,Mortgage,4.5,2,Home,23,425,25396,2,16.44,37.0,39.0,2022-02-25,13728.75,715.2792865643338,11.022702624523964
B9051,62701,Unemployed,72,0,250,4,0,0,16,1487,17730,39378,0,46,584,Bachelor,32608,Married,Mortgage,4.33,1,Home,26,4588,57108,5,25.29,54.0,25.0,2022-02-26,5225.083333333333,884.1789728126336,21.706428404254485
B9052,93716,Employed,48,0,94,3,0,0,26,691,17250,38861,1,29,639,Doctorate,16809,Married,Mortgage,12.1,1,Home,25,500,56111,6,17.31,39.0,4.0,2022-02-27,7809.666666666667,487.7244804876444,7.4487747725593625
B9053,45844,Employed,72,3,398,2,0,0,4,14046,7324,42343,0,38,530,Bachelor,34910,Married,Other,38.3,0,Home,27,11901,49667,7,27.34,54.0,14.0,2022-02-28,3820.3333333333335,991.1164677699372,36.36113256530679
B9054,87724,Employed,72,3,342,1,0,0,7,4346,12131,14559,0,39,628,Doctorate,31218,Single,Mortgage,7.34,2,Auto,25,4435,26690,2,27.86,50.0,18.0,2022-03-01,7310.333333333333,896.5276383588362,16.942149993509226
B9055,99817,Employed,96,1,263,3,0,0,13,399,15983,57001,0,46,528,Associate,30020,Single,Mortgage,40.7,2,Auto,24,491,72984,4,29.85,56.0,23.0,2022-03-02,8318.083333333334,824.7118159015305,13.07647173409175
B9056,72130,Employed,48,5,491,5,0,0,4,285,10288,44490,1,44,569,Associate,9147,Married,Mortgage,21.9,3,Home,29,6447,54778,3,23.19,44.0,23.0,2022-03-03,6010.833333333333,294.1278174120051,13.061879674121808
B9057,30770,Employed,60,3,486,3,0,0,1,336,11338,117629,0,64,670,Associate,7057,Single,Rent,21.0,0,Debt Consolidation,24,3894,128967,4,15.96,47.0,45.0,2022-03-04,2564.1666666666665,171.46258064776646,25.64039963527201
